Exercise_Freq,Diet_Quality,Stress_Level,Sleep_Hours,Cluster,PCA1,PCA2,Cluster_Label,short_descriptions
2,2,7,5.7,1,1.3293350097315528,-1.3568063442585467,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,10,7.9,1,4.45742005960064,0.5157015646973178,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,1,8,8.1,1,2.45368988885439,0.6194436005254116,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,1,10,9.6,1,4.351688270362004,-1.4670484768389445,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,2,1,7.5,2,-4.759532362742954,-3.013399502148248,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,2,8,8.5,1,2.2351587125783503,-3.375147267907952,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,2,3,6.3,0,-2.395813390670715,3.855777968000162,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,10,5.7,1,4.598667082354181,3.480923024240305,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,10,8.3,1,4.246514847316602,-3.473729501895415,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,0,2,8.3,0,-3.36930764359635,3.942240529076717,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,2,6.0,2,-3.6466531499561174,-1.0765155188855706,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,1,5,5.2,0,-0.5561395538538028,0.7462623973469307,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,2,2,7.2,2,-3.656027653223811,-1.0731348876862443,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,0,4,7.1,0,-1.5377495561644645,0.8264234703428062,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,0,3,7.4,0,-2.5348220887555377,0.8831577616572668,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,8,8.3,0,2.6219436890245493,3.622385133510837,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,9,8.5,1,3.6138391845887483,3.5661994715559904,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,2,6,7.0,0,0.44359250799880723,0.7083437152328682,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,4,5.5,0,-1.4088157490367719,3.788175443644825,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,2,2,5.9,2,-3.6623948633331445,-1.0879768088068815,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,2,8,6.1,1,2.223403863145734,-3.402547737669128,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,2,3,6.8,0,-2.3933644637055864,3.8614863992004067,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,2,6.2,0,-3.379593136849889,3.9182651180356873,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,4,6.6,0,-1.3958021457214889,3.805893794125996,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,2,7.1,2,-3.747697687560906,-3.060955876021496,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,1,3,6.0,2,-2.6557372251779685,-1.134984553320515,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,3,9,7.5,1,3.434041137282385,0.5489646468095422,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,1,7,9.7,1,1.3565523894445803,-1.3059790928159551,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,1,1,6.7,0,-4.383312062646912,3.972122979989615,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,3,10,6.0,1,4.212371891301007,-3.515467690938435,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,5,7.5,2,-0.6589326307342844,-1.2296375267490376,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,2,5,5.8,0,-0.4011785400955432,3.74345107161129,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,9,6.8,1,3.613138796899314,3.551950607315788,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,2,1,6.0,0,-4.554014789782197,0.9634730158039453,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,3,1,5.4,2,-4.777443819988495,-3.0425347150299085,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,1,10,5.7,1,4.439018816962076,0.4854246655756085,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,7,6.0,1,1.3308043659106303,-1.3533812855383998,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,7,5.4,1,1.4495497584645491,0.6470871064790327,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,1,8,8.9,1,2.351175995070525,-1.3684218153306607,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,1,4,7.6,0,-1.383278327799231,3.8224704583671163,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,7,8.4,1,1.2513789663991766,-3.3126601178724258,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,6,5.0,2,0.2285584102741538,-3.3033280192804098,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,0,1,6.6,0,-4.376175884047936,3.9761410955901977,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,2,7.6,2,-3.7452487605957776,-3.055247444821251,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,3,8,9.5,1,2.4452949563727486,0.6251076042048362,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,3,6,5.9,1,0.32414672775545395,-1.3063735410247659,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,7,5.1,1,1.3263962973733987,-1.3636564616988407,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,3,8,7.3,1,2.3280875007981123,-1.3970083988527064,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,1,5,6.0,0,-0.5522212707095981,0.7553958872673228,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,2,5,9.6,2,-0.6486471374807454,-1.2056621157080083,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,2,2,7.8,2,-3.7595211177937276,-3.0632836760224147,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,0,4,6.6,2,-1.6466306600576637,-1.1762838666339035,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,3,2,6.6,0,-3.560160152645895,0.9118540988092954,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,7,6.8,1,1.2435424001107656,-3.33092709771321,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,2,9,4.3,1,3.5856422340896703,3.5130888476333015,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,2,7.1,2,-3.747697687560906,-3.060955876021496,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,1,4,6.3,0,-1.549293803300671,0.8121301785817829,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,1,8,7.9,1,2.239845964212197,-3.376837583507615,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,9,5.7,1,3.3264187872718534,-1.4634248094471736,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,1,4,8.0,0,-1.5409674516192347,0.8315388446626164,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,8,7.8,0,2.5966168700834196,3.601197296788699,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,2,7,7.2,1,1.3366817906269377,-1.3396810506578114,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,3,5,8.9,0,-0.5532694222958554,0.7781851845474819,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,1,4,4.2,0,-1.55957929655421,0.7881547675407536,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,6,7.7,0,0.6219211991260956,3.7221534812591694,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,6,6.9,0,0.5951250240058874,3.6975405858168853,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,3,2,6.9,0,-3.5586907964668177,0.9152791575294423,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,3,5.5,0,-2.39210570982292,3.8518042799203998,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,6,4.9,0,0.5853293161453736,3.674706861015905,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,3,4,8.3,2,-1.66118220035223,-1.1723546060749628,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,0,3,8.2,0,-2.530903805611332,0.8922912515776589,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,2,4,9.7,2,-1.7531314177859407,-3.14821010265011,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,1,6,9.9,1,0.35899007146048234,-1.2503864877415436,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,3,4.7,0,-2.5480462943672304,0.8523322331759431,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,0,1,6.8,0,-4.534844578653991,0.9829261094055988,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,2,6,7.4,1,0.3391194726428397,-1.2840884455834,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,2,2,8.4,0,-3.384069786187326,3.933062611635505,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,1,9,9.1,1,3.2442652776986556,-3.4164465812213405,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,6,5.5,2,0.2310073372392818,-3.2976195880801646,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,1,1,6.2,0,-4.545409255004146,0.9709161901246746,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,0,4,9.1,0,-1.5279538483039516,0.8492571951437862,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,3,5,4.5,2,-0.7876843334451262,-3.266046821567603,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,2,8,5.4,1,2.4328397192506976,0.5834582702034572,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,3,7.7,2,-2.753843050424603,-3.112574793016146,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,1,9,10.1,1,3.6216757508771593,3.5844664513967746,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,9,4.5,1,3.2293611136114766,-3.463804346422964,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,10,7.1,1,4.233011458608292,-3.492589538616634,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,5,7.8,2,-0.7486435234992763,-3.212891770124093,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,3,4,9.2,0,-1.5503419548869282,0.8349194758619429,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,7,7.7,0,1.620463087896245,3.6688442486648554,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,2,9,4.2,1,3.3190720063764676,-1.4805501030479087,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,0,6,5.1,1,0.3431063365872511,-1.3000276254232654,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,3,7,9.1,1,1.2319295721743542,-3.320147719713975,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,3,1,7.7,0,-4.553314402092763,0.9777218800441472,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,2,4,5.3,2,-1.668249798150999,-1.2014453914358025,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,0,2,7.7,2,-3.638326798274681,-1.0571068528047374,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,2,1,7.5,2,-4.759532362742954,-3.013399502148248,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,3,7,3.3,1,1.203522019378866,-3.3863655216368183,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,10,3.9,1,4.437828643879612,0.47003411509535686,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,1,4,7.5,2,-1.649848555512433,-1.1711684923140933,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,3,2,10.1,2,-3.755882017746138,-3.042184694341918,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,3,5,7.4,0,-0.400967937799134,3.756558249611443,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,7,3.3,0,1.5836606026191147,3.6082904504214377,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,2,4.6,0,-3.410307595114302,3.8845187326730106,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,2,7,7.9,1,1.2336781114500477,-3.3286881527539327,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,3,8.1,0,-2.531393591004358,0.8911495653376096,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,8,6.7,0,2.6064811587441383,3.598958351829421,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,1,7,6.3,0,1.6059801284018853,3.6477008394635386,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,1,8.2,0,-4.383591245743527,3.9840884717497205,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,1,9,8.7,1,3.242306136126553,-3.4210133261815363,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,6,8.0,2,0.24325197206492355,-3.269077432078939,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,3,4,5.6,2,-1.7808385828919935,-3.200179040332751,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,3,6,8.3,0,0.6019820195082461,3.7135241931775718,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,2,6.5,2,-3.7506363999190597,-3.06780599346179,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,3,2,6.1,2,-3.7754734334671647,-3.087852143943879,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,3,8,6.0,1,2.428152467616849,0.5851485858031205,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,3,10,7.0,1,4.217269745231265,-3.504050828537945,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,3,5,7.9,2,-0.6645994531541826,-1.2302305836294722,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,1,7,4.0,1,1.2222024451140472,-3.368054114275213,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,1,5.9,2,-4.759742965039364,-3.0265066801484015,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,1,6,6.3,1,0.34135779731155846,-1.2914871923833082,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,3,10,8.6,1,4.331538488447745,-1.488784942920696,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,1,7,5.7,1,1.2305287967954834,-3.34864544819438,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,10,6.5,1,4.450563064098279,0.49971795733663127,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,0,7,8.2,0,1.622912014861373,3.674552679865101,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,3,10,7.1,1,4.324191707552361,-1.5059102365214314,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,1,3,9.3,0,-2.5331421302800505,0.8996899983775668,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,9,6.8,1,3.240626177651066,-3.4375455629018368,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,2,9,9.8,1,3.240067811457834,-3.413614579381628,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,3,5,10.1,2,-0.6538241745076183,-1.2051134863483939,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
